year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,gross_greenhouse_gas_emissions_from_deforestation_tonnes_coâ‚‚-
2015,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,49277.6513
2015,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,27318000.84
2015,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,21906504.49
2015,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,15450845.45
2015,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,661992.0698
2015,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,3750903.893
2015,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,29101380.26
2015,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,6451572.92
2015,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,3616541.588
2015,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,6515547.727
2015,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,2741046.377
2015,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,5209454.205
2016,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,6444893.766
2016,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,12703.65461
2016,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,27122.77123
2016,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1040482.965
2016,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2016,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2016,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,1776021.268
2016,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,43971351.24
2016,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,172749.3289
2016,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,30842.57189
2016,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,168894.9223
2016,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,33902159.72
2016,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,7265133.101
2016,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,104763700.7
2016,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,24671941.94
2016,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,8465216.09
2016,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,3643153.418
2016,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,1055110.566
2016,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,502783.7988
2016,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,6901823.081
2016,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,8575119.404
2016,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,252914.8393
2016,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,44050.5087
2016,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,25660515.87
2016,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,9536966.088
2016,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,17756953.31
2016,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,542643.7438
2016,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,4866777.45
2016,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,24299041.55
2016,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,7861292.957
2016,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,2219732.75
2016,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,8720497.823
2016,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,4492834.448
2016,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,5390168.668
2017,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,5526883.381
2017,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,2479.934756
2017,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,1681.001981
2017,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1443635.569
2017,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2017,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2017,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,737377.9186
2017,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,7589012.544
2017,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,72706.13424
2017,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,54479.1495
2017,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,58661.48615
2017,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,18041775.39
2017,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,3883136.281
2017,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,16425088.62
2017,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,15910533.16
2017,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,7755482.582
2017,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,937413.343
2017,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,626669.4068
2017,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,261421.7182
2017,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,1358613.133
2017,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,1997696.975
2017,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,254276.695
2017,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,46036.62025
2017,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,16331387.66
2017,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,5519214.175
2017,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,8216411.047
2017,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,408404.5407
2017,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,2036570.75
2017,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,7410012.331
2017,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,3954583.453
2017,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,1192472.855
2017,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,11792267.36
2017,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,2313869.467
2017,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,7194223.055
2018,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,5787389.827
2018,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,43161.70183
2018,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,3435.669115
2018,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1054876.21
2018,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2018,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2018,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,1134577.454
2018,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,5290491.249
2018,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,42314.43882
2018,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,8143.647662
2018,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,56238.19198
2018,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,14789505.98
2018,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,3020864.879
2018,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,19579331.09
2018,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,22025777.35
2018,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,8443201.785
2018,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,667860.3198
2018,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,467849.0286
2018,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,138586.274
2018,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,2270467.117
2018,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,2249495.496
2018,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,243634.4735
2018,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,43886.32304
2018,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,10069220.77
2018,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,7323191.204
2018,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,6443606.201
2018,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,337022.8548
2018,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,1106406.46
2018,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,7557636.463
2018,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,2714335.207
2018,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,827675.753
2018,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,8240993.542
2018,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,2683958.131
2018,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,3319334.695
2019,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,3562152.599
2019,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,26116.30584
2019,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,153408.7438
2019,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,566287.6162
2019,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2019,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2019,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,871757.4556
2019,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,14733726.11
2019,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,29449.6766
2019,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,15118.93011
2019,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,121293.5902
2019,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,18002831.62
2019,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,2621428.091
2019,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,21473280.72
2019,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,17111261.51
2019,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,6901429.441
2019,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,624592.0797
2019,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,616948.6743
2019,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,227623.216
2019,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,3025392.276
2019,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,2594118.81
2019,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,618193.084
2019,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,129743.7509
2019,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,10057892.52
2019,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,5797391.766
2019,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,8277801.873
2019,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,302827.9485
2019,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,982757.5362
2019,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,7418234.102
2019,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,4950276.122
2019,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,581134.2064
2019,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,5292509.032
2019,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,2024636.853
2019,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,2637522.854
2020,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,3266733.032
2020,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,26007.52513
2020,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,14144.54015
2020,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,519810.5935
2020,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2020,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2020,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,369924.5605
2020,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,5864688.73
2020,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,65500.09462
2020,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,32566.11163
2020,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,353165.7899
2020,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,14917028.48
2020,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,2232076.734
2020,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,17740906.61
2020,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,8834126.869
2020,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,5826097.33
2020,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,799320.2126
2020,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,542901.0314
2020,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,137681.9316
2020,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,916297.6087
2020,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,1700898.883
2020,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,875220.3282
2020,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,188685.2492
2020,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,7141611.214
2020,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,4730438.494
2020,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,4506156.327
2020,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,277580.1543
2020,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,1118985.171
2020,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,5039357.028
2020,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,3068496.295
2020,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,420922.6229
2020,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,4092490.487
2020,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,1760493.769
2020,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,2247281.599
2021,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,3056592.581
2021,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,15636.92122
2021,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,3152.96133
2021,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,641932.6371
2021,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,323.1136923
2021,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2021,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,155887.6073
2021,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,3934754.515
2021,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,32949.58197
2021,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,55484.10351
2021,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,42140.98231
2021,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,10664493.26
2021,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,1214816.798
2021,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,9101976.367
2021,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,7150128.044
2021,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,5436850.553
2021,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,909953.6136
2021,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,220955.2616
2021,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,62170.64179
2021,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,666604.2675
2021,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,1355384.861
2021,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,302603.2107
2021,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,190945.1893
2021,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,6084827.659
2021,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,4587737.421
2021,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,5130045.334
2021,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,811957.3165
2021,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,773266.1373
2021,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,4678292.224
2021,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,1648647.529
2021,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,201709.6368
2021,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,6115705.187
2021,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,1067276.168
2021,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,3224772.983
2022,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,3297145.592
2022,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,17891.80289
2022,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,910.1903897
2022,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1299372.964
2022,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,28.90801284
2022,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2022,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,262598.9948
2022,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,4921584.048
2022,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,51781.5993
2022,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,22196.72204
2022,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,46633.77774
2022,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,14436589.08
2022,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,1594748.617
2022,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,12986125.62
2022,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,7422790.696
2022,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,5265480.256
2022,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,781171.9991
2022,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,258001.6641
2022,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,163209.5954
2022,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,914949.2611
2022,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,1558391.454
2022,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,259112.3377
2022,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,153421.589
2022,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,5737077.556
2022,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,5497296.055
2022,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,7184674.976
2022,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,300900.5858
2022,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,1290057.099
2022,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,5307518.207
2022,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,1395717.267
2022,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,178882.7551
2022,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,8048342.81
2022,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,637085.0043
2022,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,3669659.418
