year,country,country_iso2,region,region_trase_id,parent_region,parent_region_trase_id,deforestation_hectares
2015,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,118.8
2015,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,58199.31529
2015,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,44533.11635
2015,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,38254.26918
2015,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,1559.327647
2015,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,8158.796118
2015,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,59701.04188
2015,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,13427.14976
2015,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,7148.851765
2015,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,13255.34647
2015,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,7572.349765
2015,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,11688.35188
2016,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,15141.56506
2016,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,29.7
2016,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,85.58964706
2016,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1953.788118
2016,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2016,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2016,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,3628.680353
2016,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,110713.386
2016,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,350.8030588
2016,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,66.05858824
2016,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,377.8157647
2016,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,85720.87024
2016,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,16503.64129
2016,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,300781.7036
2016,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,51674.68165
2016,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,18591.66459
2016,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,11608.01329
2016,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,3019.634118
2016,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,1477.869529
2016,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,13864.25788
2016,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,16969.58576
2016,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,665.6389412
2016,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,106.47
2016,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,58909.47459
2016,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,19627.71988
2016,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,44548.11388
2016,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,1218.262588
2016,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,10410.75282
2016,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,51658.80318
2016,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,16250.48506
2016,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,4467.124588
2016,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,17585.59412
2016,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,12261.16659
2016,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,11928.66741
2017,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,12913.83318
2017,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,6.12
2017,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,9.069882353
2017,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,2670.681882
2017,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2017,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2017,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,1560.743647
2017,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,17253.75247
2017,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,162.4468235
2017,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,112.5878824
2017,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,137.4271765
2017,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,42609.40271
2017,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,9969.980118
2017,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,37007.99612
2017,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,33002.61353
2017,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,16854.74541
2017,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,2609.888824
2017,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,1735.154118
2017,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,593.5422353
2017,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,2782.942941
2017,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,3924.534353
2017,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,663.2071765
2017,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,117.72
2017,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,34872.91376
2017,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,11234.67
2017,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,21468.55659
2017,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,889.8321176
2017,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,4492.363412
2017,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,15372.49306
2017,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,8305.934824
2017,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,2383.318588
2017,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,23323.13576
2017,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,5400.855176
2017,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,14476.83318
2018,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,13278.62012
2018,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,98.91
2018,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,10.26494118
2018,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1984.633412
2018,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2018,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2018,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,2260.946118
2018,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,12585.71506
2018,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,98.178
2018,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,22.13823529
2018,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,130.1389412
2018,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,34226.71024
2018,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,7690.969059
2018,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,43140.35188
2018,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,44334.144
2018,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,18128.25176
2018,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,2045.599059
2018,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,1330.627059
2018,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,282.4161176
2018,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,4617.187059
2018,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,4454.626235
2018,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,640.0771765
2018,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,111.69
2018,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,20583.57671
2018,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,14695.96871
2018,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,17299.314
2018,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,725.7441176
2018,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,2469.973059
2018,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,15736.13859
2018,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,5858.394353
2018,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,1653.715765
2018,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,16779.50082
2018,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,6652.307294
2018,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,7355.270824
2019,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,7972.95
2019,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,62.00964706
2019,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,582.6458824
2019,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1050.369176
2019,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2019,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2019,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,1806.924706
2019,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,35864.01671
2019,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,66.05752941
2019,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,34.74
2019,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,276.5664706
2019,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,46982.18612
2019,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,6973.847294
2019,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,60188.89235
2019,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,34391.78541
2019,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,15394.05953
2019,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,1862.085529
2019,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,1733.200235
2019,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,534.2361176
2019,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,6061.652471
2019,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,5167.184824
2019,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,1510.377529
2019,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,379.7929412
2019,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,22750.67788
2019,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,11412.51988
2019,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,22687.37435
2019,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,672.3907059
2019,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,2165.413059
2019,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,15547.34859
2019,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,9999.551647
2019,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,1185.375882
2019,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,10892.41624
2019,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,5567.524588
2019,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,5904.111529
2020,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,7512.321529
2020,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,60.93
2020,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,49.47423529
2020,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,982.5825882
2020,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0
2020,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2020,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,761.2972941
2020,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,13589.97176
2020,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,139.0489412
2020,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,78.90917647
2020,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,809.8983529
2020,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,34299.31694
2020,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,5948.984824
2020,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,40104.40765
2020,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,18292.00447
2020,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,12779.42506
2020,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,2438.786824
2020,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,1632.114353
2020,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,421.7364706
2020,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,1921.042588
2020,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,3407.346706
2020,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,2013.385059
2020,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,554.4769412
2020,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,14551.14529
2020,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,9669.174706
2020,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,12235.85682
2020,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,607.4396471
2020,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,2400.157059
2020,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,10509.03812
2020,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,6529.914
2020,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,850.1248235
2020,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,8371.537059
2020,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,4467.823412
2020,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,5082.157765
2021,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,7024.905529
2021,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,35.18964706
2021,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,12.86047059
2021,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,1169.401059
2021,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0.99
2021,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2021,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,317.2422353
2021,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,9422.172
2021,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,77.03647059
2021,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,118.1675294
2021,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,98.55
2021,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,24283.44035
2021,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,2832.082941
2021,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,19997.00753
2021,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,15031.68918
2021,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,11404.15906
2021,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,2735.613529
2021,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,694.0792941
2021,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,141.1164706
2021,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,1387.770353
2021,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,2693.303294
2021,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,737.094
2021,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,462.6723529
2021,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,12316.61682
2021,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,8701.867765
2021,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,13551.35788
2021,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,1645.250824
2021,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,1614.986471
2021,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,9729.722824
2021,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,3563.594471
2021,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,419.4811765
2021,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,12570.12635
2021,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,2672.096824
2021,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,7208.146588
2022,INDONESIA,ID,ACEH,ID-11,SUMATERA,ID-SM,7783.715647
2022,INDONESIA,ID,BALI,ID-51,NUSA TENGGARA,ID-NU,43.2
2022,INDONESIA,ID,BANTEN,ID-36,JAWA,ID-JW,2.88
2022,INDONESIA,ID,BENGKULU,ID-17,SUMATERA,ID-SM,2431.805647
2022,INDONESIA,ID,D I YOGYAKARTA,ID-34,JAWA,ID-JW,0.09
2022,INDONESIA,ID,DKI JAKARTA,ID-31,JAWA,ID-JW,0
2022,INDONESIA,ID,GORONTALO,ID-75,SULAWESI,ID-SL,509.5567059
2022,INDONESIA,ID,JAMBI,ID-15,SUMATERA,ID-SM,11085.72988
2022,INDONESIA,ID,JAWA BARAT,ID-32,JAWA,ID-JW,110.4292941
2022,INDONESIA,ID,JAWA TENGAH,ID-33,JAWA,ID-JW,48.77823529
2022,INDONESIA,ID,JAWA TIMUR,ID-35,JAWA,ID-JW,109.98
2022,INDONESIA,ID,KALIMANTAN BARAT,ID-61,KALIMANTAN,ID-KA,34052.05518
2022,INDONESIA,ID,KALIMANTAN SELATAN,ID-63,KALIMANTAN,ID-KA,4058.337882
2022,INDONESIA,ID,KALIMANTAN TENGAH,ID-62,KALIMANTAN,ID-KA,29212.70753
2022,INDONESIA,ID,KALIMANTAN TIMUR,ID-64,KALIMANTAN,ID-KA,15245.22776
2022,INDONESIA,ID,KALIMANTAN UTARA,ID-65,KALIMANTAN,ID-KA,11003.90859
2022,INDONESIA,ID,KEP. BANGKA BELITUNG,ID-19,SUMATERA,ID-SM,2327.721176
2022,INDONESIA,ID,KEP. RIAU,ID-21,SUMATERA,ID-SM,730.7054118
2022,INDONESIA,ID,LAMPUNG,ID-18,SUMATERA,ID-SM,403.878
2022,INDONESIA,ID,MALUKU,ID-81,MALUKU,ID-ML,1901.390471
2022,INDONESIA,ID,MALUKU UTARA,ID-82,MALUKU,ID-ML,3073.729059
2022,INDONESIA,ID,NUSA TENGGARA BARAT,ID-52,NUSA TENGGARA,ID-NU,636.5594118
2022,INDONESIA,ID,NUSA TENGGARA TIMUR,ID-53,NUSA TENGGARA,ID-NU,368.0964706
2022,INDONESIA,ID,PAPUA,ID-94,PAPUA,ID-PP,11719.59176
2022,INDONESIA,ID,PAPUA BARAT,ID-91,PAPUA,ID-PP,10322.03541
2022,INDONESIA,ID,RIAU,ID-14,SUMATERA,ID-SM,17455.21835
2022,INDONESIA,ID,SULAWESI BARAT,ID-76,SULAWESI,ID-SL,647.8171765
2022,INDONESIA,ID,SULAWESI SELATAN,ID-73,SULAWESI,ID-SL,2628.431647
2022,INDONESIA,ID,SULAWESI TENGAH,ID-72,SULAWESI,ID-SL,10963.38353
2022,INDONESIA,ID,SULAWESI TENGGARA,ID-74,SULAWESI,ID-SL,2944.921059
2022,INDONESIA,ID,SULAWESI UTARA,ID-71,SULAWESI,ID-SL,367.2854118
2022,INDONESIA,ID,SUMATERA BARAT,ID-13,SUMATERA,ID-SM,16544.15647
2022,INDONESIA,ID,SUMATERA SELATAN,ID-16,SUMATERA,ID-SM,1580.155765
2022,INDONESIA,ID,SUMATERA UTARA,ID-12,SUMATERA,ID-SM,7917.850588
